"Gas Day Start";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Working gas volume (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)"
"2016-03-30";"373.2089";"35.46";"-0.1";"670.94";"1717";"1052.3688";"10179.66";"18095.92"
"2016-03-29";"374.2323";"35.56";"-0.11";"434.92";"1633.2";"1052.2541";"10178.21";"18094.38"
"2016-03-28";"375.4261";"35.68";"-0.04";"751.8";"1184.2";"1052.2468";"10177.91";"18094.89"
"2016-03-27";"375.8386";"35.72";"0";"902.16";"943.8";"1052.2003";"10177.45";"18093.92"
"2016-03-26";"375.87";"35.74";"-0.03";"888.36";"1233.1";"1051.5802";"10149.86";"18064.8"
"2016-03-25";"376.218";"35.75";"-0.12";"643.49";"1947.5";"1052.2712";"10177.54";"18097.27"
"2016-03-24";"377.567";"35.88";"-0.2";"280.35";"2377.6";"1052.3732";"10178.12";"18100.8"
"2016-03-23";"379.7046";"36.08";"-0.23";"251.31";"2638.8";"1052.3694";"10177.65";"18102.07"
"2016-03-22";"382.1479";"36.31";"-0.22";"326.57";"2647.9";"1052.371";"10137.34";"18064.22"
"2016-03-21";"384.5092";"36.54";"-0.26";"243.51";"3016.1";"1052.372";"10176.35";"18098.66"
"2016-03-20";"387.3176";"36.8";"-0.15";"399.49";"1935.4";"1052.3742";"10175.79";"18100.46"
"2016-03-19";"388.8619";"36.95";"-0.17";"388.93";"2134.6";"1052.373";"10175.13";"18102.16"
"2016-03-18";"390.6276";"37.12";"-0.29";"246.72";"3246.2";"1052.3712";"10174.23";"18111.99"
"2016-03-17";"393.7031";"37.41";"-0.35";"189.94";"3824.9";"1052.372";"10173.43";"18106.88"
"2016-03-16";"397.3565";"37.76";"-0.4";"98.49";"4328.6";"1052.3723";"10172.66";"18116.57"
"2016-03-15";"401.6247";"38.16";"-0.38";"160.56";"4146.2";"1052.3738";"10171.81";"18119.12"
"2016-03-14";"405.7409";"38.56";"-0.34";"153.43";"3745.7";"1052.3684";"10171.01";"18121.21"
"2016-03-13";"409.3961";"38.9";"-0.24";"244.89";"2746.6";"1052.3681";"10170.41";"18123.01"
"2016-03-12";"411.8917";"39.14";"-0.24";"387.57";"2914.5";"1052.3685";"10169.75";"18124.96"
"2016-03-11";"414.4054";"39.38";"-0.38";"143.29";"4161";"1052.3691";"10168.86";"18127.57"
"2016-03-10";"418.4794";"39.77";"-0.41";"106.33";"4381.2";"1052.3681";"10121.01";"18130.02"
"2016-03-09";"422.834";"40.18";"-0.42";"115.64";"4553.3";"1052.37";"10120.28";"18124.89"
"2016-03-08";"427.4956";"40.62";"-0.46";"105.99";"4903";"1052.3684";"10119.47";"18127.23"
"2016-03-07";"432.4649";"41.09";"-0.46";"120.39";"4950";"1052.3703";"10118.69";"18129.66"
"2016-03-06";"437.5491";"41.58";"-0.31";"180.34";"3417.7";"1052.3698";"10164.92";"18131.9"
"2016-03-05";"440.9573";"41.9";"-0.31";"307.56";"3564.1";"1052.3693";"10164.11";"18134.21"
"2016-03-04";"444.4444";"42.23";"-0.42";"127.95";"4508.2";"1052.3693";"10163.18";"18136.86"
"2016-03-03";"449.1048";"42.68";"-0.42";"144.25";"4578.6";"1052.3707";"10162.36";"18146.77"
"2016-03-02";"453.7146";"43.11";"-0.34";"181.26";"3723.2";"1052.3716";"10161.56";"18166.62"
"2016-03-01";"457.503";"43.47";"-0.44";"74.63";"4750.7";"1052.3699";"10101.13";"18109.48"
"2016-02-29";"462.2769";"43.94";"-0.43";"65.08";"4599.9";"1052.1377";"10160.17";"18180.24"
"2016-02-28";"466.8509";"44.37";"-0.3";"203.13";"3340.3";"1052.1373";"10159.65";"18181.88"
"2016-02-27";"470.0273";"44.67";"-0.31";"235.52";"3546.9";"1052.1392";"10159.31";"18183.25"
"2016-02-26";"473.419";"45";"-0.44";"146.73";"4765.6";"1052.1375";"10158.48";"18185.75"
"2016-02-25";"478.1171";"45.44";"-0.45";"89.33";"4809.7";"1052.1361";"10110.57";"18188.4"
"2016-02-24";"482.9079";"45.9";"-0.37";"105.87";"4023.6";"1052.1349";"10109.67";"18190.96"
"2016-02-23";"486.9263";"46.28";"-0.3";"149.13";"3339.1";"1052.1369";"10109";"18192.96"
"2016-02-22";"490.1923";"46.59";"-0.25";"379.52";"2977.9";"1052.1405";"10108.54";"18194.4"
"2016-02-21";"492.8527";"46.84";"-0.17";"726.91";"2475.8";"1052.1392";"10108.2";"18170.42"
"2016-02-20";"494.664";"47.02";"-0.26";"458.11";"3169.1";"1052.1392";"10107.79";"18103.35"
"2016-02-19";"497.4426";"47.28";"-0.43";"92.39";"4566.4";"1052.1388";"10107.01";"18086.02"
"2016-02-18";"501.9994";"47.71";"-0.51";"62.24";"5455.8";"1052.1392";"10106.2";"18108.06"
"2016-02-17";"507.4746";"48.23";"-0.54";"97.94";"5739.9";"1052.1392";"10105.37";"18144.09"
"2016-02-16";"513.1848";"48.78";"-0.51";"117.02";"5442.7";"1052.1375";"10104.47";"18206.26"
"2016-02-15";"518.5801";"49.29";"-0.44";"53.47";"4650.3";"1052.1389";"10103.81";"18208.36"
"2016-02-14";"523.2846";"49.74";"-0.27";"146.53";"2951.7";"1052.1387";"10103.39";"18209.66"
"2016-02-13";"526.1739";"50.01";"-0.29";"104";"3104";"1052.1393";"10102.94";"18211.04"
"2016-02-12";"529.2635";"50.3";"-0.4";"134.31";"4309.7";"1052.1391";"10102.24";"18213.04"
"2016-02-11";"533.4996";"50.71";"-0.42";"171.29";"4608.3";"1052.1385";"10101.51";"18215.11"
"2016-02-10";"537.9834";"51.13";"-0.39";"174.45";"4263.3";"1052.1377";"10101.03";"18216.48"
"2016-02-09";"542.1195";"51.53";"-0.35";"150.95";"3811.3";"1052.1373";"10100.54";"18217.79"
"2016-02-08";"545.8064";"51.88";"-0.32";"91.21";"3449.4";"1052.1371";"10100.29";"18218.45"
"2016-02-07";"549.2526";"52.2";"-0.23";"224.11";"2661.3";"1052.1366";"10100.32";"18218.38"
"2016-02-06";"551.7449";"52.44";"-0.25";"213.83";"2851.1";"1052.137";"10100.33";"17680.53"
"2016-02-05";"554.4105";"52.69";"-0.37";"136.3";"4065.2";"1052.1372";"10100.33";"17680.54"
"2016-02-04";"558.3861";"53.07";"-0.43";"104.62";"4639.1";"1052.1351";"10100.11";"18219.04"
"2016-02-03";"562.9269";"53.5";"-0.42";"83.18";"4474.7";"1052.1381";"10099.73";"18220.27"
"2016-02-02";"567.3748";"53.69";"-0.34";"204.7";"3760.7";"1056.7376";"10329.54";"18549.48"
"2016-02-01";"570.8862";"54.02";"-0.31";"265.08";"3526.1";"1056.7368";"10329.48";"18557.69"
"2016-01-31";"574.067";"54.32";"-0.27";"262.93";"3144";"1056.7378";"10329.33";"18558.19"
"2016-01-30";"576.74";"54.58";"-0.3";"249.75";"3370.7";"1056.7374";"10329.24";"18558.43"
"2016-01-29";"579.872";"54.87";"-0.37";"211.73";"4081.3";"1056.7373";"10328.91";"18559.34"
"2016-01-28";"583.747";"55.24";"-0.4";"211.22";"4385.5";"1056.7369";"10328.55";"18560.3"
"2016-01-27";"587.9296";"55.64";"-0.4";"250.46";"4501.4";"1056.7365";"10328.25";"18561.07"
"2016-01-26";"592.1937";"56.04";"-0.41";"222.68";"4532.3";"1056.737";"10328.12";"18561.5"
"2016-01-25";"596.4901";"56.45";"-0.45";"189.85";"4967.3";"1056.7393";"10328.02";"18561.98"
"2016-01-24";"601.3032";"56.9";"-0.44";"271.88";"4937.5";"1056.7412";"10327.77";"18562.91"
"2016-01-23";"605.9615";"57.34";"-0.54";"117.17";"5858.6";"1056.7393";"10327.5";"18563.77"
"2016-01-22";"611.7414";"57.89";"-0.74";"116.09";"7969.1";"1056.7382";"10327.05";"18565.33"
"2016-01-21";"619.6736";"58.64";"-0.81";"117.1";"8659";"1056.7382";"10326.7";"18566.66"
"2016-01-20";"628.3153";"59.46";"-0.82";"105.29";"8755.8";"1056.7379";"10325.95";"18568.94"
"2016-01-19";"637.026";"60.28";"-0.84";"63.73";"8977.9";"1056.735";"10325.18";"18571.12"
"2016-01-18";"646.0016";"61.13";"-0.84";"70.97";"8957.1";"1056.7354";"10324.42";"18573.46"
"2016-01-17";"654.9383";"61.98";"-0.58";"55.31";"6168.8";"1056.7365";"10265.6";"18575.39"
"2016-01-16";"661.101";"62.56";"-0.54";"77.62";"5800.5";"1056.737";"10131.92";"18484.38"
"2016-01-15";"666.8229";"63.1";"-0.61";"125.19";"6612.4";"1056.7335";"10131.28";"18340.38"
"2016-01-14";"673.3167";"63.72";"-0.58";"148.21";"6287.4";"1056.7321";"10130.53";"18342.44"
"2016-01-13";"679.4528";"64.3";"-0.48";"119.88";"5174.7";"1056.7284";"10129.78";"18344.45"
"2016-01-12";"684.4986";"64.77";"-0.41";"294.02";"4646.9";"1056.7345";"10129.29";"18346.24"
"2016-01-11";"688.8635";"65.19";"-0.45";"189.2";"4944.2";"1056.7347";"10128.58";"18348.3"
"2016-01-10";"693.6128";"65.64";"-0.32";"273.31";"3685.4";"1056.7336";"10128.31";"18349.14"
"2016-01-09";"697.0117";"65.96";"-0.37";"240.8";"4163.9";"1056.7334";"10127.76";"18350.78"
"2016-01-08";"700.9214";"66.33";"-0.5";"150.79";"5430.3";"1056.7291";"10127.07";"18352.45"
"2016-01-07";"706.1936";"66.83";"-0.54";"172.85";"5884.2";"1056.7207";"10126.22";"18354.31"
"2016-01-06";"711.9094";"67.37";"-0.52";"164.69";"5690.8";"1056.7288";"10125.5";"18356.59"
"2016-01-05";"717.4433";"67.89";"-0.57";"159.59";"6205.9";"1056.7214";"10124.4";"18359.13"
"2016-01-04";"723.4694";"68.46";"-0.56";"126.06";"6058";"1056.7243";"10123.77";"18360.94"
"2016-01-03";"729.5001";"69.04";"-0.41";"289.85";"4571.8";"1056.6937";"10123.48";"18360.25"
"2016-01-02";"733.7315";"69.44";"-0.35";"347.99";"4097.7";"1056.5999";"10122.25";"18416.34"
"2016-01-01";"737.4929";"69.8";"-0.29";"408.92";"3444.2";"1056.5914";"10122.09";"18482.38"
"2015-12-31";"740.6213";"70.07";"-0.31";"269.99";"3518.2";"1057.0412";"10121";"18510.55"
"2015-12-30";"738.8477";"70.26";"-0.29";"419.5";"3434.9";"1051.5528";"9838.89";"18068.07"
"2015-12-29";"742.0111";"70.56";"-0.3";"482.84";"3600.4";"1051.547";"9839";"18085.99"
"2015-12-28";"745.103";"70.86";"-0.26";"532.42";"3242.3";"1051.496";"9878.77";"18090.23"
"2015-12-27";"747.7706";"71.12";"-0.14";"836.15";"2289.1";"1051.4144";"9927.42";"18087.52"
"2015-12-26";"749.222";"71.26";"-0.07";"1061.38";"1846.8";"1051.4301";"10030.31";"18086.72"
"2015-12-25";"750.0362";"71.33";"-0.1";"830.48";"1903.7";"1051.4769";"10031.19";"18086.62"
"2015-12-24";"751.1612";"71.43";"-0.14";"631.53";"2114.3";"1051.5402";"10032.19";"18086.99"
"2015-12-23";"752.6283";"71.57";"-0.2";"545.2";"2629.7";"1051.5443";"10032.48";"18086.4"
"2015-12-22";"754.7151";"71.77";"-0.2";"596.95";"2716";"1051.5501";"10032.79";"18085.88"
"2015-12-21";"756.8229";"71.97";"-0.24";"574.73";"3137.5";"1051.5556";"10033.08";"18085.36"
"2015-12-20";"759.3966";"72.22";"-0.12";"1017.83";"2229.8";"1051.5584";"10033.53";"18084.3"
"2015-12-19";"760.5874";"72.33";"-0.13";"1137.06";"2483.2";"1051.5576";"10033.94";"18083.2"
"2015-12-18";"761.9346";"72.46";"-0.25";"579.93";"3243.1";"1051.5632";"10034.19";"18082.79"
"2015-12-17";"764.5983";"72.71";"-0.27";"442.48";"3312.8";"1051.5583";"10034.49";"18081.78"
"2015-12-16";"767.4583";"72.98";"-0.37";"174.24";"4048.4";"1051.5493";"9987.36";"18081.67"
"2015-12-15";"771.302";"73.35";"-0.43";"152.32";"4649.6";"1051.4975";"9841.96";"18062.86"
"2015-12-14";"775.6698";"73.78";"-0.44";"96.37";"4715.2";"1051.3352";"9839.66";"17920.56"
"2015-12-13";"780.2947";"74.22";"-0.31";"144.36";"3364.4";"1051.3353";"9839.47";"17910.81"
"2015-12-12";"783.5198";"74.53";"-0.33";"148.62";"3573.3";"1051.3366";"9839.18";"17870.45"
"2015-12-11";"786.9392";"74.85";"-0.45";"83.25";"4763.7";"1051.3347";"9838.61";"17844.75"
"2015-12-10";"791.5445";"75.29";"-0.43";"103.55";"4656.8";"1051.335";"9838.04";"17846.26"
"2015-12-09";"796.0446";"75.72";"-0.36";"153.19";"3889.3";"1051.3386";"9837.81";"17847"
"2015-12-08";"799.8134";"76.07";"-0.29";"229.15";"3230.3";"1051.4004";"9838.4";"17848.3"
"2015-12-07";"802.8395";"76.36";"-0.27";"361.2";"3181.6";"1051.4272";"9838.59";"17931.74"
"2015-12-06";"805.6804";"76.63";"-0.2";"481.99";"2633.6";"1051.4491";"9838.87";"18051.9"
"2015-12-05";"807.9263";"76.83";"-0.24";"346.65";"2882.8";"1051.5682";"9941.51";"18089.79"
"2015-12-04";"810.4526";"77.07";"-0.32";"219.98";"3626.3";"1051.5684";"9923.19";"18089.72"
"2015-12-03";"813.864";"77.4";"-0.37";"218.22";"4129.3";"1051.5697";"9914.73";"18090.24"
"2015-12-02";"817.7279";"77.76";"-0.35";"219.73";"3879.1";"1051.5719";"9938.39";"18090.36"
"2015-12-01";"821.3827";"78.11";"-0.36";"157.16";"3895.5";"1051.5719";"9900.09";"18090.85"
"2015-11-30";"825.1643";"78.47";"-0.45";"114";"4804.9";"1051.5723";"9881.51";"18099.63"
"2015-11-29";"829.8178";"78.91";"-0.27";"237.39";"3116.3";"1051.5677";"9928.03";"18100.35"
"2015-11-28";"832.7358";"79.19";"-0.34";"120.19";"3733";"1051.5694";"9903.01";"18101.25"
"2015-11-27";"836.3908";"79.54";"-0.44";"145.3";"4771.3";"1051.5697";"9947.98";"18102.6"
"2015-11-26";"841.0326";"79.98";"-0.49";"66.49";"5194.5";"1051.5697";"9837.98";"18029.8"
"2015-11-25";"846.1831";"80.47";"-0.48";"96.54";"5167.4";"1051.5689";"9837.39";"17955.08"
"2015-11-24";"851.2527";"80.95";"-0.52";"91.41";"5557.5";"1051.5683";"9836.83";"17952.4"
"2015-11-23";"856.6932";"81.47";"-0.5";"87.53";"5334.5";"1051.5681";"9836.32";"17802.52"
"2015-11-22";"861.9764";"81.97";"-0.3";"154.91";"3288.4";"1051.5667";"9836.37";"17802.31"
"2015-11-21";"865.0879";"82.27";"-0.19";"208.52";"2184";"1051.559";"9836.54";"17801.5"
"2015-11-20";"866.9786";"82.45";"-0.08";"1513.61";"2314.5";"1051.5167";"9836.21";"17800.37"
"2015-11-19";"867.737";"82.52";"-0.12";"724.49";"1962.8";"1051.5108";"9836.45";"17865.92"
"2015-11-18";"868.9352";"82.64";"-0.08";"1121.8";"1933.3";"1051.488";"9836.78";"17903.36"
"2015-11-17";"869.7641";"82.71";"-0.11";"917.7";"2090.4";"1051.5413";"9884.99";"18036.05"
"2015-11-16";"870.935";"82.82";"-0.09";"755.68";"1660.7";"1051.5564";"9849.52";"18035.64"
"2015-11-15";"871.8658";"82.91";"0.03";"1183.65";"857.7";"1051.5806";"9907.57";"18035.21"
"2015-11-14";"871.567";"82.88";"-0.09";"656.59";"1628.2";"1051.5761";"9838.78";"18034.74"
"2015-11-13";"872.5279";"82.97";"-0.06";"783.1";"1437.6";"1051.5784";"9838.68";"17964.46"
"2015-11-12";"873.1667";"83.03";"-0.08";"619.16";"1433.4";"1051.578";"9838.6";"17936.45"
"2015-11-11";"873.973";"83.11";"-0.02";"857.1";"1051.3";"1051.549";"9838.67";"17940.65"
"2015-11-10";"874.1309";"83.13";"-0.04";"1015.2";"1479.3";"1051.4845";"10010.66";"18031.49"
"2015-11-09";"874.6059";"83.18";"-0.02";"1320.25";"1551.6";"1051.4711";"10011.9";"18030.16"
"2015-11-08";"874.891";"83.2";"0.08";"1900.41";"1110.8";"1051.5228";"10019.54";"18029.98"
"2015-11-07";"874.1176";"83.13";"0.06";"1856.45";"1209.2";"1051.5362";"10020.15";"18028.92"
"2015-11-06";"873.4551";"83.07";"-0.03";"1083.96";"1412.5";"1051.5203";"10040.65";"18027.39"
"2015-11-05";"873.8386";"83.1";"-0.14";"526.1";"1947.8";"1051.538";"10079.17";"18026.97"
"2015-11-04";"875.2584";"83.24";"-0.16";"368.79";"2042";"1051.5379";"10067.42";"18026.47"
"2015-11-03";"876.9571";"83.4";"-0.19";"228.85";"2241.3";"1051.5374";"10067.4";"18026.51"
"2015-11-02";"878.9785";"83.59";"-0.17";"260.95";"2058.7";"1051.5375";"10079.52";"18008.6"
"2015-11-01";"880.8388";"83.77";"0.02";"1275.29";"1102.3";"1051.5379";"10080";"18024.72"
"2015-10-31";"880.1374";"83.7";"0.1";"1655.07";"616.5";"1051.5379";"10081.73";"18012.09"
"2015-10-30";"878.5063";"83.54";"-0.02";"769.61";"966.7";"1051.5379";"10081.73";"18012.08"
"2015-10-29";"878.8214";"83.57";"-0.04";"557.4";"966.4";"1051.5381";"10080.58";"18015.13"
"2015-10-28";"877.7871";"83.65";"-0.04";"525.69";"920";"1049.3267";"10039.57";"17905.63"
"2015-10-27";"878.1923";"83.69";"-0.04";"596.96";"964.2";"1049.327";"10039.61";"17905.54"
"2015-10-26";"878.5518";"83.73";"-0.02";"680.82";"845.5";"1049.3106";"10039.42";"17905.26"
"2015-10-25";"878.7336";"83.74";"0.06";"1150.39";"489.8";"1049.3023";"10039.5";"17904.64"
"2015-10-24";"878.0713";"83.68";"0.07";"1189.25";"408.7";"1049.2955";"10065.34";"17939.33"
"2015-10-23";"877.3141";"83.61";"-0.01";"652.56";"705.8";"1049.3057";"10039.63";"17904.47"
"2015-10-22";"877.3347";"83.61";"-0.07";"371.93";"1138.4";"1049.309";"10039.37";"17905.3"
"2015-10-21";"878.1093";"83.68";"-0.09";"442.32";"1372";"1049.3319";"10039.23";"17906.77"
"2015-10-20";"879.0554";"83.77";"-0.11";"405.8";"1571.5";"1049.3531";"10019.1";"17888.61"
"2015-10-19";"880.1837";"83.88";"-0.08";"443.8";"1272.8";"1049.3519";"9651.76";"17248.79"
"2015-10-18";"881.0132";"83.96";"0.04";"1142.08";"713.8";"1049.3387";"10011.24";"17658.17"
"2015-10-17";"880.6075";"83.92";"0.03";"1055.19";"772.9";"1049.3312";"9978.74";"17658.48"
"2015-10-16";"880.347";"83.9";"-0.07";"534.05";"1227.1";"1049.3324";"10038.05";"17659.13"
"2015-10-15";"881.0411";"83.96";"-0.09";"557.12";"1516.6";"1049.3326";"10012.87";"17660.16"
"2015-10-14";"881.9748";"84.05";"-0.06";"571.97";"1243.9";"1049.333";"10005.29";"17660.56"
"2015-10-13";"882.641";"84.11";"-0.04";"793.68";"1204.9";"1049.3396";"9544.33";"17047.41"
"2015-10-12";"883.0523";"84.15";"0.05";"1190.19";"693.7";"1049.3473";"9972.78";"17660.54"
"2015-10-11";"882.5474";"84.1";"0.18";"2147.22";"243.5";"1049.346";"10038.31";"17659.2"
"2015-10-10";"880.6453";"83.92";"0.2";"2268.52";"206";"1049.3563";"10038.92";"17658.06"
"2015-10-09";"878.6109";"83.73";"0.16";"1839.17";"207.5";"1049.3658";"10039.41";"17657.22"
"2015-10-08";"877.0081";"83.57";"0.14";"1812.85";"324.2";"1049.4256";"10040.48";"17657.24"
"2015-10-07";"875.527";"83.43";"0.17";"2044.86";"212.4";"1049.4212";"10040.97";"17655.76"
"2015-10-06";"873.687";"83.25";"0.21";"2307.7";"141.3";"1049.425";"10041.53";"17654.47"
"2015-10-05";"871.5258";"83.09";"0.17";"2076.36";"308.7";"1048.8627";"10042.09";"17653.47"
"2015-10-04";"869.7445";"82.92";"0.25";"2737.51";"95.6";"1048.8331";"10042.28";"17651.56"
"2015-10-03";"867.0996";"82.67";"0.24";"2598.66";"116.9";"1048.8238";"10042.67";"17650.1"
"2015-10-02";"864.647";"82.44";"0.16";"1878.43";"148.2";"1048.8328";"10043.2";"17649.11"
"2015-10-01";"862.8892";"82.27";"0.15";"1816.87";"192.4";"1048.8228";"10043.51";"17642.85"
"2015-09-30";"861.2806";"82.11";"0.19";"2239.26";"241.8";"1048.912";"10033.95";"17620.04"
"2015-09-29";"859.7555";"81.97";"0.19";"2168.41";"192.5";"1048.8834";"10043.96";"17625.88"
"2015-09-28";"857.7661";"81.78";"0.19";"2268";"262.4";"1048.8676";"10044.02";"17617.47"
"2015-09-27";"855.7637";"81.59";"0.29";"3090.65";"97.7";"1048.8518";"10044.35";"17615.82"
"2015-09-26";"852.7667";"81.31";"0.28";"3003.87";"85";"1048.8328";"10044.61";"17614.15"
"2015-09-25";"849.8477";"81.03";"0.21";"2333.54";"174.7";"1048.8689";"10045.09";"17589.7"
"2015-09-24";"847.6867";"80.82";"0.16";"2147.87";"514.6";"1048.8681";"10044.93";"17614.82"
"2015-09-23";"846.0615";"80.66";"0.22";"2571.23";"292.2";"1048.8857";"10045.12";"17642.37"
"2015-09-22";"843.7986";"80.45";"0.24";"2716.34";"178.9";"1048.9113";"10045.89";"17641.46"
"2015-09-21";"841.3384";"80.21";"0.29";"3107.46";"117.9";"1048.9212";"10046.4";"17640.41"
"2015-09-20";"838.2668";"79.92";"0.39";"4111.25";"27.4";"1048.9043";"10225.85";"17638.17"
"2015-09-19";"834.2006";"79.53";"0.38";"4091.18";"55.7";"1048.9144";"10226.46";"17624.44"
"2015-09-18";"830.2044";"79.15";"0.3";"3255.68";"87.7";"1048.9279";"10226.96";"17635.92"
"2015-09-17";"827.0357";"78.85";"0.29";"3186.56";"97.6";"1048.8918";"10227.22";"17633.31"
"2015-09-16";"823.9249";"78.55";"0.29";"3154.17";"111.2";"1048.8889";"10227.84";"17631.31"
"2015-09-15";"820.8157";"78.26";"0.33";"3485.51";"54.9";"1048.8833";"10228.51";"17629.04"
"2015-09-14";"817.3831";"77.93";"0.34";"3682.42";"93.8";"1048.9026";"10229.38";"17627.43"
"2015-09-13";"813.8795";"77.6";"0.42";"4464.38";"38.2";"1048.8801";"10229.63";"17625.44"
"2015-09-12";"809.4185";"77.17";"0.36";"3868.23";"42";"1048.866";"10230.25";"17622.89"
"2015-09-11";"805.578";"76.81";"0.26";"2929.36";"205";"1048.8402";"10230.6";"17620.51"
"2015-09-10";"802.8295";"76.54";"0.25";"2809.56";"228.8";"1048.8451";"10231.3";"17618.73"
"2015-09-09";"800.2558";"76.3";"0.21";"2650.6";"396.6";"1048.8711";"10232.19";"17612.48"
"2015-09-08";"797.9673";"76.08";"0.26";"3038.71";"315.8";"1048.8558";"10232.47";"17615.81"
"2015-09-07";"795.2797";"75.82";"0.27";"3084.55";"263.6";"1048.8463";"10232.77";"17614.4"
"2015-09-06";"792.4766";"75.56";"0.38";"4074.48";"139.6";"1048.8579";"10233.46";"17612.96"
"2015-09-05";"788.5448";"75.18";"0.38";"4042.7";"55.1";"1048.8806";"10234.48";"17611.14"
"2015-09-04";"784.5248";"74.8";"0.29";"3139.05";"119.4";"1048.8444";"10234.25";"17609.8"
"2015-09-03";"781.4686";"74.51";"0.25";"2903.78";"303.8";"1048.848";"10234.26";"17609.74"
"2015-09-02";"778.8459";"74.26";"0.29";"3273.89";"261.9";"1048.8636";"10234.74";"17608.96"
"2015-09-01";"775.8241";"73.97";"0.3";"3312.35";"115.2";"1048.8412";"10235.13";"17606.62"
"2015-08-31";"772.619";"73.66";"0.35";"3784.01";"156.3";"1048.8355";"10238.46";"17604.56"
"2015-08-30";"769.0488";"73.32";"0.4";"4273.66";"93.4";"1048.8548";"10239.32";"17602.98"
"2015-08-29";"764.8617";"72.92";"0.39";"4114.3";"75.3";"1048.875";"10240.19";"17601.39"
"2015-08-28";"760.8364";"72.54";"0.32";"3556.53";"194.5";"1048.9035";"10241.01";"17592.92"
"2015-08-27";"757.4497";"72.21";"0.31";"3434.78";"222.8";"1048.8814";"10240.74";"17592.47"
"2015-08-26";"754.2232";"71.91";"0.28";"3134.46";"183.7";"1048.9014";"10240.82";"17575.64"
"2015-08-25";"751.2099";"71.62";"0.29";"3139.34";"134.9";"1048.9005";"10241.45";"17556.36"
"2015-08-24";"748.1977";"71.33";"0.33";"3670.12";"181";"1048.8551";"10241.66";"17536.11"
"2015-08-23";"744.7064";"71";"0.43";"4563.7";"37.4";"1048.8592";"10242.53";"17533.78"
"2015-08-22";"740.1747";"70.57";"0.44";"4625.05";"50.1";"1048.8765";"10243.5";"17531.82"
"2015-08-21";"735.5744";"70.13";"0.43";"4613.08";"125.5";"1048.8373";"10243.58";"17516.53"
"2015-08-20";"731.0933";"69.71";"0.39";"4162.98";"86.2";"1048.8339";"10243.58";"17516.14"
"2015-08-19";"727.0051";"69.32";"0.32";"3577.42";"257.6";"1048.8419";"10243.54";"17516.43"
"2015-08-18";"723.6801";"69";"0.3";"3550.43";"388.3";"1048.8403";"10243.29";"17516.81"
"2015-08-17";"720.5007";"68.7";"0.32";"3617.56";"229.3";"1048.824";"10243.12";"17521.62"
"2015-08-16";"717.0855";"68.37";"0.4";"4288.34";"86.7";"1048.8314";"10243.25";"17413.81"
"2015-08-15";"712.8629";"67.97";"0.4";"4344.62";"113.3";"1048.8457";"10243.45";"17413.8"
"2015-08-14";"708.627";"67.56";"0.37";"4016.3";"141.3";"1048.8441";"10243.43";"17449.67"
"2015-08-13";"704.762";"67.2";"0.34";"3768.85";"199";"1048.8178";"10243.1";"17478.86"
"2015-08-12";"701.1639";"66.85";"0.35";"3839.24";"167";"1048.8117";"10243.08";"17448.6"
"2015-08-11";"697.4704";"66.5";"0.33";"3694.77";"252.8";"1048.7916";"10243.69";"17494.37"
"2015-08-10";"694.0064";"66.17";"0.42";"4445.32";"53";"1048.8055";"10244.68";"17475.67"
"2015-08-09";"689.5926";"65.75";"0.44";"4685.99";"62.9";"1048.811";"10245.56";"17448.13"
"2015-08-08";"684.9553";"65.31";"0.44";"4692.51";"40.4";"1048.7962";"10246.24";"17415.57"
"2015-08-07";"680.2958";"64.86";"0.36";"3967.82";"221.1";"1048.7891";"10246.74";"17500.33"
"2015-08-06";"676.5635";"64.51";"0.41";"4478.83";"195.4";"1048.8025";"10247.54";"17498.56"
"2015-08-05";"672.2647";"64.1";"0.4";"4348.64";"164.9";"1048.7914";"10248.28";"17503.27"
"2015-08-04";"668.0588";"63.7";"0.4";"4338.93";"123.3";"1048.7776";"10248.93";"17500.6"
"2015-08-03";"663.8316";"63.29";"0.45";"4793.3";"39.5";"1048.8197";"10090.42";"17231.46"
"2015-08-02";"659.0683";"62.84";"0.49";"5121.86";"12.5";"1048.8703";"10091.38";"17231.08"
"2015-08-01";"653.9439";"62.35";"0.46";"4847.47";"41.4";"1048.8252";"10091.38";"17228.71"
"2015-07-31";"649.1588";"61.89";"0.41";"4330.34";"79.7";"1048.8301";"10091.92";"17227.32"
"2015-07-30";"644.8999";"61.49";"0.37";"3981.38";"93.6";"1048.8226";"10092.31";"17233.19"
"2015-07-29";"641.0136";"61.11";"0.39";"4196.36";"94.4";"1048.8913";"10093.51";"17233.12"
"2015-07-28";"636.888";"60.72";"0.4";"4319.87";"83.7";"1048.9018";"10094.11";"17231.88"
